cur,date,nc_long,nc_short,comm_long,comm_short,oi
JPY,2002-03-26,12941,17301,48069,35276,72383
JPY,2002-04-02,14174,23431,56634,33165,78204
JPY,2002-04-09,7488,18329,52883,33984,69913
JPY,2002-04-16,8644,17395,53539,34725,71886
JPY,2002-04-23,12647,13373,41584,36436,67954
JPY,2002-04-30,16757,11103,48250,51011,82621
JPY,2002-05-07,16872,10358,48007,56167,84031
JPY,2002-05-14,14583,11769,52229,51578,83322
JPY,2002-05-21,21800,7938,51295,68014,95905
JPY,2002-05-28,20481,8307,51083,70296,94948
JPY,2002-06-04,17715,9340,53113,71677,97625
JPY,2002-06-11,17774,11699,57985,67721,105123
JPY,2002-06-18,19424,9955,28499,44060,68634
JPY,2002-06-25,21992,11383,28762,49893,75487
JPY,2002-07-02,19786,10740,29992,50095,74473
JPY,2002-07-09,20799,10599,30341,54898,78069
JPY,2002-07-16,21661,10440,30212,54062,78550
JPY,2002-07-23,20262,10399,31525,53781,76478
JPY,2002-07-30,14452,10600,37369,48706,73947
JPY,2002-08-06,12340,11634,38603,44956,71254
JPY,2002-08-13,13237,9573,37857,48228,70948
JPY,2002-08-20,12496,9084,37596,49381,70974
JPY,2002-08-27,15007,10656,35846,50081,72646
JPY,2002-09-03,17853,11212,35999,53578,77046
JPY,2002-09-10,14997,11777,66802,74349,102073
JPY,2002-09-17,1996,18370,52942,27220,68295
JPY,2002-09-24,1826,19906,57516,25507,70469
JPY,2002-10-01,2586,17899,57426,27128,71055
JPY,2002-10-08,9841,23082,61735,31290,82495
JPY,2002-10-15,8606,21436,61414,31389,80287
JPY,2002-10-22,8768,23702,66165,30174,85343
JPY,2002-10-29,13185,21449,52101,34902,79469
JPY,2002-11-05,12412,17108,48471,36954,75258
JPY,2002-11-12,14064,14491,41580,44934,77422
JPY,2002-11-19,12867,15758,45771,37575,75092
JPY,2002-11-26,11744,16208,47494,38202,71861
JPY,2002-12-03,9754,19657,57574,33578,78433
JPY,2002-12-10,8206,20416,99299,73325,119680
JPY,2002-12-17,11832,12538,62454,52066,87176
JPY,2002-12-23,16976,13169,59941,59826,92767
JPY,2002-12-31,40666,12532,56491,91282,119681
JPY,2003-01-07,39488,12261,59421,85958,116555
JPY,2003-01-14,44399,11455,49339,91697,120396
JPY,2003-01-21,44463,11170,51963,88915,119530
JPY,2003-01-28,36528,10918,52997,79960,108851
JPY,2003-02-04,19681,14087,54717,52104,91248
JPY,2003-02-11,30376,19667,65096,59904,110275
JPY,2003-02-18,37746,19313,58565,69131,113853
JPY,2003-02-25,45047,9293,51661,89891,118365
JPY,2003-03-04,40722,8690,51335,90841,116621
JPY,2003-03-11,42400,6181,60724,103505,133098
JPY,2003-03-18,30389,7071,33010,58145,82659
JPY,2003-03-25,10780,23763,63468,36695,84457
JPY,2003-04-01,12485,16388,54463,43455,80136
JPY,2003-04-08,11031,16665,53069,39519,75088
JPY,2003-04-15,9937,19354,59144,37337,79252
JPY,2003-04-22,14525,18708,58741,42580,83959
JPY,2003-04-29,9641,19821,64572,43129,86346
JPY,2003-05-06,19853,17185,58377,60299,99924
JPY,2003-05-13,38488,9026,48552,82010,114134
JPY,2003-05-20,37884,8114,45972,80487,111964
JPY,2003-05-27,36758,7315,45387,76528,109843
JPY,2003-06-03,19933,12373,61304,56170,98513
JPY,2003-06-10,22835,11079,78389,73398,121421
JPY,2003-06-17,24463,13601,49945,56963,91916
JPY,2003-06-24,25897,8761,54124,68080,98292
JPY,2003-07-01,8768,22165,79662,49337,104184
JPY,2003-07-08,13642,13534,75970,63341,104434
JPY,2003-07-15,23702,7877,67833,85119,113969
JPY,2003-07-22,16536,9744,68373,70702,104161
JPY,2003-07-29,18580,12272,68142,65307,103252
JPY,2003-08-05,10136,46435,102290,46435,125420
JPY,2003-08-12,12940,22880,87270,65228,115581
JPY,2003-08-19,14557,23909,64180,45358,118044
JPY,2003-08-26,22148,8916,83348,96859,131738
JPY,2003-09-02,53464,6509,81558,138970,169584
JPY,2003-09-09,59532,6687,74834,138974,171788
JPY,2003-09-16,60153,5506,34678,105030,126661
JPY,2003-09-23,61520,7972,37854,106839,135500
JPY,2003-09-30,69657,28792,38358,96148,144431
JPY,2003-10-07,76438,26713,42205,110396,159009
JPY,2003-10-14,71679,32470,43437,99358,154276
JPY,2003-10-21,69794,21490,43485,107894,151390
JPY,2003-10-28,71462,16552,43278,113848,152880
JPY,2003-11-04,56179,5835,48770,105901,135896
JPY,2003-11-11,63585,5788,45313,115745,143363
JPY,2003-11-18,59678,5916,47691,117852,143468
JPY,2003-11-25,47773,5233,52832,107929,133380
JPY,2003-12-02,53739,7553,54016,114664,142600
JPY,2003-12-09,62513,5777,66696,136954,170513
JPY,2003-12-16,62421,4185,43063,118798,139376
JPY,2003-12-22,52320,4185,44767,110677,131080
JPY,2003-12-30,51851,4187,51686,116941,138423
JPY,2004-01-06,62753,5919,53883,134417,156255
